concept_id,concept_code,concept_name,body_system,progressive,icd
45538591,L89.112,"Pressure ulcer of right upper back, stage 2",dermatological,no,10
45538593,L89.200,"Pressure ulcer of unspecified hip, unstageable",dermatological,no,10
45538594,L89.203,"Pressure ulcer of unspecified hip, stage 3",dermatological,no,10
45538595,L89.212,"Pressure ulcer of right hip, stage 2",dermatological,no,10
45538596,L89.304,"Pressure ulcer of unspecified buttock, stage 4",dermatological,no,10
45538597,L89.511,"Pressure ulcer of right ankle, stage 1",dermatological,no,10
45538598,L89.609,"Pressure ulcer of unspecified heel, unspecified stage",dermatological,no,10
45538599,L89.611,"Pressure ulcer of right heel, stage 1",dermatological,no,10
45553363,M86.39,"Chronic multifocal osteomyelitis, multiple sites",musculoskeletal,no,10
45543128,H71.10,"Cholesteatoma of tympanum, unspecified ear",otologic,no,10
45543129,H71.12,"Cholesteatoma of tympanum, left ear",otologic,no,10
45543130,H71.32,"Diffuse cholesteatosis, left ear",otologic,no,10
45543135,H74.19,"Adhesive middle ear disease, unspecified ear",otologic,no,10
45543138,H80.80,"Other otosclerosis, unspecified ear",otologic,no,10
45543141,H81.92,"Unspecified disorder of vestibular function, left ear",otologic,no,10
45543146,H91.8X9,"Other specified hearing loss, unspecified ear",otologic,no,10
45544082,Q25.71,Coarctation of pulmonary artery,cardiac,no,10
45552373,E08.319,Diabetes mellitus due to underlying condition with unspecified diabetic retinopathy without macular edema,endocrinological,no,10
45552374,E08.39,Diabetes mellitus due to underlying condition with other diabetic ophthalmic complication,endocrinological,no,10
45552375,E08.641,Diabetes mellitus due to underlying condition with hypoglycemia with coma,endocrinological,no,10
45552376,E09.21,Drug or chemical induced diabetes mellitus with diabetic nephropathy,endocrinological,no,10
45552378,E09.641,Drug or chemical induced diabetes mellitus with hypoglycemia with coma,endocrinological,no,10
45552379,E10.21,Type 1 diabetes mellitus with diabetic nephropathy,endocrinological,no,10
45552381,E10.311,Type 1 diabetes mellitus with unspecified diabetic retinopathy with macular edema,endocrinological,no,10
45552382,E10.36,Type 1 diabetes mellitus with diabetic cataract,endocrinological,no,10
45552383,E10.641,Type 1 diabetes mellitus with hypoglycemia with coma,endocrinological,no,10
45552388,E13.29,Other specified diabetes mellitus with other diabetic kidney complication,endocrinological,no,10
45553362,M86.312,"Chronic multifocal osteomyelitis, left shoulder",musculoskeletal,no,10
45553364,M86.419,"Chronic osteomyelitis with draining sinus, unspecified shoulder",musculoskeletal,no,10
45553365,M86.441,"Chronic osteomyelitis with draining sinus, right hand",musculoskeletal,no,10
45553366,M86.469,"Chronic osteomyelitis with draining sinus, unspecified tibia and fibula",musculoskeletal,no,10
45553367,M86.48,"Chronic osteomyelitis with draining sinus, other site",musculoskeletal,no,10
45553368,M86.549,"Other chronic hematogenous osteomyelitis, unspecified hand",musculoskeletal,no,10
45553369,M86.559,"Other chronic hematogenous osteomyelitis, unspecified femur",musculoskeletal,no,10
45553370,M86.562,"Other chronic hematogenous osteomyelitis, left tibia and fibula",musculoskeletal,no,10
45553371,M86.631,"Other chronic osteomyelitis, right radius and ulna",musculoskeletal,no,10
45553376,M87.022,Idiopathic aseptic necrosis of left humerus,musculoskeletal,no,10
45553377,M87.033,Idiopathic aseptic necrosis of unspecified radius,musculoskeletal,no,10
45553378,M87.035,Idiopathic aseptic necrosis of left ulna,musculoskeletal,no,10
45553379,M87.037,Idiopathic aseptic necrosis of right carpus,musculoskeletal,no,10
45553380,M87.043,Idiopathic aseptic necrosis of unspecified hand,musculoskeletal,no,10
45540231,S58.111A,"Complete traumatic amputation at level between elbow and wrist, right arm, initial encounter",musculoskeletal,no,10
45540232,S58.119S,"Complete traumatic amputation at level between elbow and wrist, unspecified arm, sequela",musculoskeletal,no,10
45540233,S58.121D,"Partial traumatic amputation at level between elbow and wrist, right arm, subsequent encounter",musculoskeletal,no,10
45540234,S58.129S,"Partial traumatic amputation at level between elbow and wrist, unspecified arm, sequela",musculoskeletal,no,10
45539527,S14.107A,"Unspecified injury at C7 level of cervical spinal cord, initial encounter",neurological,yes,10
45539528,S14.107S,"Unspecified injury at C7 level of cervical spinal cord, sequela",neurological,yes,10
45539529,S14.112S,"Complete lesion at C2 level of cervical spinal cord, sequela",neurological,yes,10
45539530,S14.115S,"Complete lesion at C5 level of cervical spinal cord, sequela",neurological,yes,10
45539531,S14.116D,"Complete lesion at C6 level of cervical spinal cord, subsequent encounter",neurological,yes,10
45539532,S14.129D,"Central cord syndrome at unspecified level of cervical spinal cord, subsequent encounter",neurological,yes,10
45539533,S14.133S,"Anterior cord syndrome at C3 level of cervical spinal cord, sequela",neurological,yes,10
45538601,L89.893,"Pressure ulcer of other site, stage 3",dermatological,no,10
45538602,L89.894,"Pressure ulcer of other site, stage 4",dermatological,no,10
45538605,L97.404,Non-pressure chronic ulcer of unspecified heel and midfoot with necrosis of bone,dermatological,no,10
45538606,L97.414,Non-pressure chronic ulcer of right heel and midfoot with necrosis of bone,dermatological,no,10
45538607,L97.419,Non-pressure chronic ulcer of right heel and midfoot with unspecified severity,dermatological,no,10
45538608,L97.521,Non-pressure chronic ulcer of other part of left foot limited to breakdown of skin,dermatological,no,10
45538609,L97.819,Non-pressure chronic ulcer of other part of right lower leg with unspecified severity,dermatological,no,10
45538610,L98.423,Non-pressure chronic ulcer of back with necrosis of muscle,dermatological,no,10
45538622,M05.039,"Felty's syndrome, unspecified wrist",immunological,no,10
45538623,M05.159,Rheumatoid lung disease with rheumatoid arthritis of unspecified hip,immunological,no,10
45538635,M06.069,"Rheumatoid arthritis without rheumatoid factor, unspecified knee",immunological,no,10
45538636,M06.229,"Rheumatoid bursitis, unspecified elbow",immunological,no,10
45538638,M06.351,"Rheumatoid nodule, right hip",immunological,no,10
45538639,M06.821,"Other specified rheumatoid arthritis, right elbow",immunological,no,10
45538643,M08.051,"Unspecified juvenile rheumatoid arthritis, right hip",immunological,no,10
45538644,M08.059,"Unspecified juvenile rheumatoid arthritis, unspecified hip",immunological,no,10
45547972,H71.11,"Cholesteatoma of tympanum, right ear",otologic,no,10
45547973,H71.91,"Unspecified cholesteatoma, right ear",otologic,no,10
45547981,H74.13,"Adhesive middle ear disease, bilateral",otologic,no,10
45547982,H74.40,"Polyp of middle ear, unspecified ear",otologic,no,10
45547983,H80.00,"Otosclerosis involving oval window, nonobliterative, unspecified ear",otologic,no,10
45547984,H80.02,"Otosclerosis involving oval window, nonobliterative, left ear",otologic,no,10
45547985,H80.21,"Cochlear otosclerosis, right ear",otologic,no,10
45547986,H81.02,"Meniere's disease, left ear",otologic,no,10
45547987,H81.11,"Benign paroxysmal vertigo, right ear",otologic,no,10
45547988,H81.42,"Vertigo of central origin, left ear",otologic,no,10
45547990,H83.02,"Labyrinthitis, left ear",otologic,no,10
45547992,H83.3X2,Noise effects on left inner ear,otologic,no,10
45547993,H83.92,Unspecified disease of left inner ear,otologic,no,10
45547998,H93.25,Central auditory processing disorder,otologic,no,10
45544105,Q64.74,Double urethra,genitourinary,no,10
45544106,Q65.30,"Congenital partial dislocation of unspecified hip, unilateral",musculoskeletal,no,10
45544111,Q71.891,Other reduction defects of right upper limb,musculoskeletal,no,10
45544113,Q72.32,Congenital absence of left foot and toe(s),musculoskeletal,no,10
45544117,Q76.49,"Other congenital malformations of spine, not associated with scoliosis",musculoskeletal,no,10
45544120,Q85.02,"Neurofibromatosis, type 2",neurological,no,10
45544122,Q87.89,"Other specified congenital malformation syndromes, not elsewhere classified",genetic,no,10
45544125,Q93.89,Other deletions from the autosomes,genetic,no,10
45543164,I13.10,"Hypertensive heart and chronic kidney disease without heart failure, with stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease",renal,yes,10
45543182,I50.21,Acute systolic (congestive) heart failure,cardiac,yes,10
45553390,M88.812,Osteitis deformans of left shoulder,musculoskeletal,no,10
45553391,M88.819,Osteitis deformans of unspecified shoulder,musculoskeletal,no,10
45553392,M89.039,"Algoneurodystrophy, unspecified forearm",musculoskeletal,no,10
45553393,M89.069,"Algoneurodystrophy, unspecified lower leg",musculoskeletal,no,10
45553398,M89.461,"Other hypertrophic osteoarthropathy, right lower leg",musculoskeletal,no,10
45553399,M89.462,"Other hypertrophic osteoarthropathy, left lower leg",musculoskeletal,no,10
45553402,M89.779,"Major osseous defect, unspecified ankle and foot",musculoskeletal,no,10
45553404,M90.822,"Osteopathy in diseases classified elsewhere, left upper arm",musculoskeletal,no,10
45553405,M91.80,"Other juvenile osteochondrosis of hip and pelvis, unspecified leg",musculoskeletal,no,10
45552392,E26.09,Other primary hyperaldosteronism,endocrinological,no,10
45552403,E70.40,"Disorders of histidine metabolism, unspecified",metabolic,yes,10
45552407,E72.22,Arginosuccinic aciduria,metabolic,yes,10
45552414,E76.03,Scheie's syndrome,metabolic,yes,10
45552415,E76.22,Sanfilippo mucopolysaccharidoses,metabolic,yes,10
45552416,E76.29,Other mucopolysaccharidoses,metabolic,yes,10
45552417,E78.70,"Disorder of bile acid and cholesterol metabolism, unspecified",metabolic,yes,10
45538645,M08.859,"Other juvenile arthritis, unspecified hip",immunological,no,10
45538647,M10.052,"Idiopathic gout, left hip",metabolic,no,10
45538648,M10.061,"Idiopathic gout, right knee",metabolic,no,10
45538649,M10.08,"Idiopathic gout, vertebrae",metabolic,no,10
45538655,M10.322,"Gout due to renal impairment, left elbow",metabolic,no,10
45538656,M10.341,"Gout due to renal impairment, right hand",metabolic,no,10
45538657,M10.359,"Gout due to renal impairment, unspecified hip",metabolic,no,10
45538658,M10.451,"Other secondary gout, right hip",metabolic,no,10
45538660,M11.139,"Familial chondrocalcinosis, unspecified wrist",immunological,no,10
45538661,M11.152,"Familial chondrocalcinosis, left hip",immunological,no,10
45538662,M11.172,"Familial chondrocalcinosis, left ankle and foot",immunological,no,10
45538663,M11.18,"Familial chondrocalcinosis, vertebrae",immunological,no,10
45538664,M11.20,"Other chondrocalcinosis, unspecified site",immunological,no,10
45538665,M11.871,"Other specified crystal arthropathies, right ankle and foot",immunological,no,10
45538690,M1A.0120,"Idiopathic chronic gout, left shoulder, without tophus (tophi)",metabolic,no,10
45538691,M1A.0391,"Idiopathic chronic gout, unspecified wrist, with tophus (tophi)",metabolic,no,10
45538692,M1A.09X0,"Idiopathic chronic gout, multiple sites, without tophus (tophi)",metabolic,no,10
45538693,M1A.3120,"Chronic gout due to renal impairment, left shoulder, without tophus (tophi)",metabolic,no,10
45538694,M1A.40X1,"Other secondary chronic gout, unspecified site, with tophus (tophi)",metabolic,no,10
45538695,M1A.4190,"Other secondary chronic gout, unspecified shoulder, without tophus (tophi)",metabolic,no,10
45548013,I25.83,Coronary atherosclerosis due to lipid rich plaque,cardiac,yes,10
45548022,I50.31,Acute diastolic (congestive) heart failure,cardiac,yes,10
45548935,Q85.01,"Neurofibromatosis, type 1",neurological,no,10
45548936,Q87.81,Alport syndrome,genetic,yes,10
45548027,I63.29,Cerebral infarction due to unspecified occlusion or stenosis of other precerebral arteries,neurological,yes,10
45543208,I69.952,Hemiplegia and hemiparesis following unspecified cerebrovascular disease affecting left dominant side,neurological,no,10
45538724,M24.352,"Pathological dislocation of left hip, not elsewhere classified",musculoskeletal,no,10
45553434,N13.729,"Vesicoureteral-reflux with reflux nephropathy without hydroureter, unspecified",renal,no,10
45553455,N81.81,Perineocele,genitourinary,no,10
45553456,N81.83,Incompetence or weakening of rectovaginal tissue,genitourinary,no,10
45538725,M24.444,"Recurrent dislocation, right finger",musculoskeletal,no,10
45538696,M1A.4210,"Other secondary chronic gout, right elbow, without tophus (tophi)",metabolic,no,10
45538697,M1A.4310,"Other secondary chronic gout, right wrist, without tophus (tophi)",metabolic,no,10
45538698,M1A.4411,"Other secondary chronic gout, right hand, with tophus (tophi)",metabolic,no,10
45538699,M1A.4691,"Other secondary chronic gout, unspecified knee, with tophus (tophi)",metabolic,no,10
45538702,M21.339,"Wrist drop, unspecified wrist",musculoskeletal,no,10
45538703,M21.372,"Foot drop, left foot",musculoskeletal,no,10
45538706,M21.751,"Unequal limb length (acquired), right femur",musculoskeletal,no,10
45538715,M23.242,"Derangement of anterior horn of lateral meniscus due to old tear or injury, left knee",musculoskeletal,no,10
45538716,M23.252,"Derangement of posterior horn of lateral meniscus due to old tear or injury, left knee",musculoskeletal,no,10
45538717,M23.361,"Other meniscus derangements, other lateral meniscus, right knee",musculoskeletal,no,10
45538720,M24.129,"Other articular cartilage disorders, unspecified elbow",musculoskeletal,no,10
45538721,M24.131,"Other articular cartilage disorders, right wrist",musculoskeletal,no,10
45538722,M24.319,"Pathological dislocation of unspecified shoulder, not elsewhere classified",musculoskeletal,no,10
45538723,M24.331,"Pathological dislocation of right wrist, not elsewhere classified",musculoskeletal,no,10
45538727,M24.446,"Recurrent dislocation, unspecified finger",musculoskeletal,no,10
